记录时间：2014-09-12 21:52:04,242     Timer1:23785644
记录时间：2014-09-12 21:52:17,312     Timer1:23799309
 
记录时间：2014-09-12 21:52:17,424     Timer1:23799418
 
记录时间：2014-09-12 21:52:17,531     Timer1:23799528
 
记录时间：2014-09-12 21:52:17,639     Timer1:23799637
 
记录时间：2014-09-12 21:52:17,748     Timer1:23799746
 
记录时间：2014-09-12 21:52:17,857     Timer1:23799855
 
记录时间：2014-09-12 21:52:17,966     Timer1:23799964
 
记录时间：2014-09-12 21:52:18,076     Timer1:23800074
 
记录时间：2014-09-12 21:52:18,187     Timer1:23800183
 
记录时间：2014-09-12 21:52:18,309     Timer1:23800308
 
记录时间：2014-09-12 21:52:18,403     Timer1:23800401
 
记录时间：2014-09-12 21:52:18,512     Timer1:23800510
 
记录时间：2014-09-12 21:52:18,622     Timer1:23800620
 
记录时间：2014-09-12 21:52:18,736     Timer1:23800729
 
记录时间：2014-09-12 21:52:18,844     Timer1:23800838
 
记录时间：2014-09-12 21:52:18,950     Timer1:23800947
 
记录时间：2014-09-12 21:52:19,059     Timer1:23801056
 
记录时间：2014-09-12 21:52:19,167     Timer1:23801166
 
记录时间：2014-09-12 21:52:19,276     Timer1:23801275
 
记录时间：2014-09-12 21:52:19,390     Timer1:23801384
 
记录时间：2014-09-12 21:52:19,497     Timer1:23801493
 
记录时间：2014-09-12 21:52:19,604     Timer1:23801602
 
记录时间：2014-09-12 21:52:19,714     Timer1:23801712
 
记录时间：2014-09-12 21:52:19,822     Timer1:23801821
 
记录时间：2014-09-12 21:52:19,932     Timer1:23801930
 
记录时间：2014-09-12 21:52:20,045     Timer1:23802039
 
记录时间：2014-09-12 21:52:20,150     Timer1:23802148
 
记录时间：2014-09-12 21:52:20,259     Timer1:23802258
 
记录时间：2014-09-12 21:52:20,370     Timer1:23802367
 
记录时间：2014-09-12 21:52:20,482     Timer1:23802476
 
记录时间：2014-09-12 21:52:20,587     Timer1:23802585
 
记录时间：2014-09-12 21:52:20,697     Timer1:23802694
 
记录时间：2014-09-12 21:52:20,806     Timer1:23802804
 
记录时间：2014-09-12 21:52:20,916     Timer1:23802913
 
记录时间：2014-09-12 21:52:21,025     Timer1:23803022
 
记录时间：2014-09-12 21:52:21,133     Timer1:23803131
 
记录时间：2014-09-12 21:52:21,242     Timer1:23803240
 
记录时间：2014-09-12 21:52:21,352     Timer1:23803350
 
记录时间：2014-09-12 21:52:21,462     Timer1:23803459
 
记录时间：2014-09-12 21:52:21,570     Timer1:23803568
 
记录时间：2014-09-12 21:52:21,692     Timer1:23803677
 
记录时间：2014-09-12 21:52:21,791     Timer1:23803786
 
记录时间：2014-09-12 21:52:21,900     Timer1:23803896
 
记录时间：2014-09-12 21:52:22,009     Timer1:23804005
 
记录时间：2014-09-12 21:52:22,116     Timer1:23804114
 
记录时间：2014-09-12 21:52:22,229     Timer1:23804223
 
记录时间：2014-09-12 21:52:22,334     Timer1:23804332
 
记录时间：2014-09-12 21:52:22,444     Timer1:23804442
 
记录时间：2014-09-12 21:52:22,552     Timer1:23804551
 
记录时间：2014-09-12 21:52:22,664     Timer1:23804660
 
记录时间：2014-09-12 21:52:22,773     Timer1:23804769
 
记录时间：2014-09-12 21:52:22,880     Timer1:23804878
 
记录时间：2014-09-12 21:52:22,989     Timer1:23804988
 
记录时间：2014-09-12 21:52:23,106     Timer1:23805097
 
记录时间：2014-09-12 21:52:23,207     Timer1:23805206
 
记录时间：2014-09-12 21:52:23,317     Timer1:23805315
 
记录时间：2014-09-12 21:52:23,426     Timer1:23805424
 
记录时间：2014-09-12 21:52:23,537     Timer1:23805534
 
记录时间：2014-09-12 21:52:23,645     Timer1:23805643
 
记录时间：2014-09-12 21:52:23,755     Timer1:23805752
 
记录时间：2014-09-12 21:52:23,873     Timer1:23805861
 
记录时间：2014-09-12 21:52:23,977     Timer1:23805970
 
记录时间：2014-09-12 21:52:24,082     Timer1:23806080
 
记录时间：2014-09-12 21:52:24,190     Timer1:23806189
 
记录时间：2014-09-12 21:52:24,300     Timer1:23806298
 
记录时间：2014-09-12 21:52:24,409     Timer1:23806407
 
记录时间：2014-09-12 21:52:24,520     Timer1:23806516
 
记录时间：2014-09-12 21:52:24,629     Timer1:23806626
 
记录时间：2014-09-12 21:52:24,737     Timer1:23806735
 
记录时间：2014-09-12 21:52:24,845     Timer1:23806844
 
记录时间：2014-09-12 21:52:24,955     Timer1:23806953
 
记录时间：2014-09-12 21:52:25,064     Timer1:23807062
 
记录时间：2014-09-12 21:52:25,174     Timer1:23807172
 
记录时间：2014-09-12 21:52:25,283     Timer1:23807281
 
记录时间：2014-09-12 21:52:25,391     Timer1:23807390
 
记录时间：2014-09-12 21:52:25,502     Timer1:23807499
 
记录时间：2014-09-12 21:52:25,611     Timer1:23807608
 
记录时间：2014-09-12 21:52:25,723     Timer1:23807718
 
记录时间：2014-09-12 21:52:25,828     Timer1:23807827
 
记录时间：2014-09-12 21:52:25,943     Timer1:23807936
 
记录时间：2014-09-12 21:52:26,049     Timer1:23808045
 
记录时间：2014-09-12 21:52:26,157     Timer1:23808154
 
记录时间：2014-09-12 21:52:26,266     Timer1:23808264
 
记录时间：2014-09-12 21:52:26,375     Timer1:23808373
 
记录时间：2014-09-12 21:52:26,483     Timer1:23808482
 
记录时间：2014-09-12 21:52:26,593     Timer1:23808591
 
记录时间：2014-09-12 21:52:26,702     Timer1:23808700
 
记录时间：2014-09-12 21:52:26,812     Timer1:23808810
 
记录时间：2014-09-12 21:52:26,921     Timer1:23808919
 
记录时间：2014-09-12 21:52:27,029     Timer1:23809028
 
记录时间：2014-09-12 21:52:27,161     Timer1:23809153
 
记录时间：2014-09-12 21:52:27,249     Timer1:23809246
 
记录时间：2014-09-12 21:52:27,359     Timer1:23809356
 
记录时间：2014-09-12 21:52:27,469     Timer1:23809465
 
记录时间：2014-09-12 21:52:27,576     Timer1:23809574
 
记录时间：2014-09-12 21:52:27,684     Timer1:23809683
 
记录时间：2014-09-12 21:52:27,796     Timer1:23809792
 
记录时间：2014-09-12 21:52:27,905     Timer1:23809902
 
记录时间：2014-09-12 21:52:28,012     Timer1:23810011
 
记录时间：2014-09-12 21:52:28,122     Timer1:23810120
 
记录时间：2014-09-12 21:52:28,230     Timer1:23810229
 
记录时间：2014-09-12 21:52:28,340     Timer1:23810339
 
记录时间：2014-09-12 21:52:28,453     Timer1:23810448
 
记录时间：2014-09-12 21:52:28,558     Timer1:23810557
 
记录时间：2014-09-12 21:52:28,667     Timer1:23810666
 
记录时间：2014-09-12 21:52:28,778     Timer1:23810775
 
记录时间：2014-09-12 21:52:28,887     Timer1:23810885
 
记录时间：2014-09-12 21:52:28,995     Timer1:23810994
 
记录时间：2014-09-12 21:52:29,104     Timer1:23811103
 
记录时间：2014-09-12 21:52:29,232     Timer1:23811228
 
记录时间：2014-09-12 21:52:29,327     Timer1:23811321
 
记录时间：2014-09-12 21:52:29,432     Timer1:23811431
 
记录时间：2014-09-12 21:52:29,541     Timer1:23811540
 
记录时间：2014-09-12 21:52:29,651     Timer1:23811649
 
记录时间：2014-09-12 21:52:29,763     Timer1:23811758
 
记录时间：2014-09-12 21:52:29,868     Timer1:23811867
 
记录时间：2014-09-12 21:52:29,978     Timer1:23811977
 
记录时间：2014-09-12 21:52:30,088     Timer1:23812086
 
记录时间：2014-09-12 21:52:30,196     Timer1:23812195
 
记录时间：2014-09-12 21:52:30,306     Timer1:23812304
 
记录时间：2014-09-12 21:52:30,415     Timer1:23812413
 
记录时间：2014-09-12 21:52:30,524     Timer1:23812523
 
记录时间：2014-09-12 21:52:30,633     Timer1:23812632
 
记录时间：2014-09-12 21:52:30,744     Timer1:23812741
 
记录时间：2014-09-12 21:52:30,852     Timer1:23812850
 
记录时间：2014-09-12 21:52:30,960     Timer1:23812959
 
记录时间：2014-09-12 21:52:31,071     Timer1:23813069
 
记录时间：2014-09-12 21:52:31,180     Timer1:23813178
 
记录时间：2014-09-12 21:52:31,288     Timer1:23813287
 
记录时间：2014-09-12 21:52:31,398     Timer1:23813396
 
记录时间：2014-09-12 21:52:31,506     Timer1:23813505
 
记录时间：2014-09-12 21:52:31,616     Timer1:23813615
 
记录时间：2014-09-12 21:52:31,733     Timer1:23813724
 
记录时间：2014-09-12 21:52:31,836     Timer1:23813833
 
记录时间：2014-09-12 21:52:31,947     Timer1:23813942
 
记录时间：2014-09-12 21:52:32,053     Timer1:23814051
 
记录时间：2014-09-12 21:52:32,162     Timer1:23814161
 
记录时间：2014-09-12 21:52:32,275     Timer1:23814270
 
记录时间：2014-09-12 21:52:32,380     Timer1:23814379
 
记录时间：2014-09-12 21:52:32,489     Timer1:23814488
 
记录时间：2014-09-12 21:52:32,601     Timer1:23814597
 
记录时间：2014-09-12 21:52:32,708     Timer1:23814707
 
记录时间：2014-09-12 21:52:32,817     Timer1:23814816
 
记录时间：2014-09-12 21:52:32,926     Timer1:23814925
 
记录时间：2014-09-12 21:52:33,038     Timer1:23815034
 
记录时间：2014-09-12 21:52:33,144     Timer1:23815143
 
记录时间：2014-09-12 21:52:33,253     Timer1:23815253
 
记录时间：2014-09-12 21:52:33,366     Timer1:23815362
 
记录时间：2014-09-12 21:52:33,474     Timer1:23815471
 
记录时间：2014-09-12 21:52:33,582     Timer1:23815580
 
记录时间：2014-09-12 21:52:33,696     Timer1:23815689
 
记录时间：2014-09-12 21:52:33,803     Timer1:23815799
 
记录时间：2014-09-12 21:52:33,926     Timer1:23815923
 
记录时间：2014-09-12 21:52:34,023     Timer1:23816017
 
记录时间：2014-09-12 21:52:34,128     Timer1:23816126
 
记录时间：2014-09-12 21:52:34,237     Timer1:23816235
 
记录时间：2014-09-12 21:52:34,349     Timer1:23816345
 
记录时间：2014-09-12 21:52:34,460     Timer1:23816454
 
记录时间：2014-09-12 21:52:34,565     Timer1:23816563
 
记录时间：2014-09-12 21:52:34,701     Timer1:23816688
 
记录时间：2014-09-12 21:52:34,802     Timer1:23816797
 
记录时间：2014-09-12 21:52:34,909     Timer1:23816906
 
记录时间：2014-09-12 21:52:35,017     Timer1:23817015
 
记录时间：2014-09-12 21:52:35,126     Timer1:23817125
 
记录时间：2014-09-12 21:52:35,241     Timer1:23817234
 
记录时间：2014-09-12 21:52:35,345     Timer1:23817343
 
记录时间：2014-09-12 21:52:35,457     Timer1:23817452
 
记录时间：2014-09-12 21:52:35,563     Timer1:23817561
 
记录时间：2014-09-12 21:52:35,675     Timer1:23817671
 
记录时间：2014-09-12 21:52:35,781     Timer1:23817780
 
记录时间：2014-09-12 21:52:35,891     Timer1:23817889
 
记录时间：2014-09-12 21:52:36,001     Timer1:23817998
 
记录时间：2014-09-12 21:52:36,112     Timer1:23818107
 
记录时间：2014-09-12 21:52:36,219     Timer1:23818217
 
记录时间：2014-09-12 21:52:36,327     Timer1:23818326
 
记录时间：2014-09-12 21:52:36,440     Timer1:23818435
 
记录时间：2014-09-12 21:52:36,549     Timer1:23818544
 
记录时间：2014-09-12 21:52:36,656     Timer1:23818653
 
记录时间：2014-09-12 21:52:36,767     Timer1:23818763
 
记录时间：2014-09-12 21:52:36,875     Timer1:23818872
 
记录时间：2014-09-12 21:52:36,983     Timer1:23818981
 
记录时间：2014-09-12 21:52:37,092     Timer1:23819090
 
记录时间：2014-09-12 21:52:37,204     Timer1:23819199
 
记录时间：2014-09-12 21:52:37,311     Timer1:23819309
 
记录时间：2014-09-12 21:52:37,419     Timer1:23819418
 
记录时间：2014-09-12 21:52:37,529     Timer1:23819527
 
记录时间：2014-09-12 21:52:37,640     Timer1:23819636
 
记录时间：2014-09-12 21:52:37,749     Timer1:23819745
 
记录时间：2014-09-12 21:52:37,859     Timer1:23819855
 
记录时间：2014-09-12 21:52:37,968     Timer1:23819964
 
记录时间：2014-09-12 21:52:38,080     Timer1:23820073
 
记录时间：2014-09-12 21:52:38,186     Timer1:23820182
 
记录时间：2014-09-12 21:52:38,295     Timer1:23820291
 
记录时间：2014-09-12 21:52:38,403     Timer1:23820401
 
记录时间：2014-09-12 21:52:38,512     Timer1:23820510
 
记录时间：2014-09-12 21:52:38,620     Timer1:23820619
 
记录时间：2014-09-12 21:52:38,733     Timer1:23820728
 
记录时间：2014-09-12 21:52:38,841     Timer1:23820837
 
记录时间：2014-09-12 21:52:38,950     Timer1:23820947
 
记录时间：2014-09-12 21:52:39,057     Timer1:23821056
 
记录时间：2014-09-12 21:52:39,168     Timer1:23821165
 
记录时间：2014-09-12 21:52:39,276     Timer1:23821274
 
记录时间：2014-09-12 21:52:39,385     Timer1:23821383
 
记录时间：2014-09-12 21:52:39,494     Timer1:23821493
 
记录时间：2014-09-12 21:52:39,604     Timer1:23821602
 
记录时间：2014-09-12 21:52:39,715     Timer1:23821711
 
记录时间：2014-09-12 21:52:39,824     Timer1:23821820
 
记录时间：2014-09-12 21:52:39,931     Timer1:23821929
 
记录时间：2014-09-12 21:52:40,044     Timer1:23822039
 
记录时间：2014-09-12 21:52:40,149     Timer1:23822148
 
记录时间：2014-09-12 21:52:40,259     Timer1:23822257
 
记录时间：2014-09-12 21:52:40,374     Timer1:23822366
 
记录时间：2014-09-12 21:52:40,478     Timer1:23822475
 
记录时间：2014-09-12 21:52:40,587     Timer1:23822585
 
记录时间：2014-09-12 21:52:40,695     Timer1:23822694
 
记录时间：2014-09-12 21:52:40,806     Timer1:23822803
 
记录时间：2014-09-12 21:52:40,916     Timer1:23822912
 
记录时间：2014-09-12 21:52:41,026     Timer1:23823021
 
记录时间：2014-09-12 21:52:41,136     Timer1:23823131
 
记录时间：2014-09-12 21:52:41,241     Timer1:23823240
 
记录时间：2014-09-12 21:52:41,350     Timer1:23823349
 
记录时间：2014-09-12 21:52:41,461     Timer1:23823458
 
记录时间：2014-09-12 21:52:41,572     Timer1:23823567
 
记录时间：2014-09-12 21:52:41,680     Timer1:23823677
 
记录时间：2014-09-12 21:52:41,789     Timer1:23823786
 
记录时间：2014-09-12 21:52:41,897     Timer1:23823895
 
记录时间：2014-09-12 21:52:42,006     Timer1:23824004
 
记录时间：2014-09-12 21:52:42,117     Timer1:23824113
 
记录时间：2014-09-12 21:52:42,227     Timer1:23824223
 
记录时间：2014-09-12 21:52:42,333     Timer1:23824332
 
记录时间：2014-09-12 21:52:42,476     Timer1:23824472
 
记录时间：2014-09-12 21:52:42,552     Timer1:23824550
 
记录时间：2014-09-12 21:52:42,663     Timer1:23824659
 
记录时间：2014-09-12 21:52:42,770     Timer1:23824769
 
记录时间：2014-09-12 21:52:42,879     Timer1:23824878
 
记录时间：2014-09-12 21:52:42,989     Timer1:23824987
 
记录时间：2014-09-12 21:52:43,118     Timer1:23825112
 
记录时间：2014-09-12 21:52:43,222     Timer1:23825221
 
记录时间：2014-09-12 21:52:43,332     Timer1:23825330
 
记录时间：2014-09-12 21:52:43,441     Timer1:23825439
 
记录时间：2014-09-12 21:52:43,550     Timer1:23825549
 
记录时间：2014-09-12 21:52:43,660     Timer1:23825658
 
记录时间：2014-09-12 21:52:43,769     Timer1:23825767
 
记录时间：2014-09-12 21:52:43,877     Timer1:23825876
 
记录时间：2014-09-12 21:52:43,988     Timer1:23825985
 
记录时间：2014-09-12 21:52:44,096     Timer1:23826095
 
记录时间：2014-09-12 21:52:44,237     Timer1:23826235
 
记录时间：2014-09-12 21:52:44,315     Timer1:23826313
 
记录时间：2014-09-12 21:52:44,440     Timer1:23826438
 
记录时间：2014-09-12 21:52:44,572     Timer1:23826563
 
记录时间：2014-09-12 21:52:44,644     Timer1:23826641
 
记录时间：2014-09-12 21:52:44,753     Timer1:23826750
 
记录时间：2014-09-12 21:52:44,889     Timer1:23826875
 
记录时间：2014-09-12 21:52:44,969     Timer1:23826968
 
记录时间：2014-09-12 21:52:45,083     Timer1:23827077
 
记录时间：2014-09-12 21:52:45,261     Timer1:23827249
 
记录时间：2014-09-12 21:52:45,302     Timer1:23827296
 
记录时间：2014-09-12 21:52:45,406     Timer1:23827405
 
记录时间：2014-09-12 21:52:45,536     Timer1:23827530
 
记录时间：2014-09-12 21:52:45,627     Timer1:23827623
 
记录时间：2014-09-12 21:52:45,734     Timer1:23827733
 
记录时间：2014-09-12 21:52:45,849     Timer1:23827842
 
记录时间：2014-09-12 21:52:45,955     Timer1:23827951
 
记录时间：2014-09-12 21:52:46,064     Timer1:23828060
 
记录时间：2014-09-12 21:52:46,171     Timer1:23828169
 
记录时间：2014-09-12 21:52:46,283     Timer1:23828279
 
记录时间：2014-09-12 21:52:46,389     Timer1:23828388
 
记录时间：2014-09-12 21:52:46,498     Timer1:23828497
 
记录时间：2014-09-12 21:52:46,607     Timer1:23828606
 
记录时间：2014-09-12 21:52:46,717     Timer1:23828715
 
记录时间：2014-09-12 21:52:46,829     Timer1:23828825
 
记录时间：2014-09-12 21:52:46,935     Timer1:23828934
 
记录时间：2014-09-12 21:52:47,045     Timer1:23829043
 
记录时间：2014-09-12 21:52:47,154     Timer1:23829152
 
记录时间：2014-09-12 21:52:47,272     Timer1:23829261
 
记录时间：2014-09-12 21:52:47,372     Timer1:23829371
 
记录时间：2014-09-12 21:52:47,481     Timer1:23829480
 
记录时间：2014-09-12 21:52:47,592     Timer1:23829589
 
记录时间：2014-09-12 21:52:47,699     Timer1:23829698
 
记录时间：2014-09-12 21:52:47,809     Timer1:23829807
 
记录时间：2014-09-12 21:52:47,920     Timer1:23829917
 
记录时间：2014-09-12 21:52:48,029     Timer1:23830026
 
记录时间：2014-09-12 21:52:48,136     Timer1:23830135
 
记录时间：2014-09-12 21:52:48,250     Timer1:23830244
 
记录时间：2014-09-12 21:52:48,355     Timer1:23830353
 
记录时间：2014-09-12 21:52:48,467     Timer1:23830463
 
记录时间：2014-09-12 21:52:48,573     Timer1:23830572
 
记录时间：2014-09-12 21:52:48,682     Timer1:23830681
 
记录时间：2014-09-12 21:52:48,793     Timer1:23830790
 
记录时间：2014-09-12 21:52:48,902     Timer1:23830899
 
记录时间：2014-09-12 21:52:49,011     Timer1:23831009
 
记录时间：2014-09-12 21:52:49,119     Timer1:23831118
 
记录时间：2014-09-12 21:52:49,232     Timer1:23831227
 
记录时间：2014-09-12 21:52:49,341     Timer1:23831336
 
记录时间：2014-09-12 21:52:49,448     Timer1:23831445
 
记录时间：2014-09-12 21:52:49,560     Timer1:23831555
 
记录时间：2014-09-12 21:52:49,665     Timer1:23831664
 
记录时间：2014-09-12 21:52:49,779     Timer1:23831773
 
记录时间：2014-09-12 21:52:49,885     Timer1:23831882
 
记录时间：2014-09-12 21:52:49,996     Timer1:23831991
 
记录时间：2014-09-12 21:52:50,103     Timer1:23832101
 
记录时间：2014-09-12 21:52:50,219     Timer1:23832210
 
记录时间：2014-09-12 21:52:50,321     Timer1:23832319
 
记录时间：2014-09-12 21:52:50,432     Timer1:23832428
 
记录时间：2014-09-12 21:52:50,538     Timer1:23832537
 
记录时间：2014-09-12 21:52:50,653     Timer1:23832647
 
记录时间：2014-09-12 21:52:50,758     Timer1:23832756
 
记录时间：2014-09-12 21:52:50,867     Timer1:23832865
 
记录时间：2014-09-12 21:52:50,976     Timer1:23832974
 
记录时间：2014-09-12 21:52:51,088     Timer1:23833083
 
记录时间：2014-09-12 21:52:51,196     Timer1:23833193
 
记录时间：2014-09-12 21:52:51,309     Timer1:23833302
 
记录时间：2014-09-12 21:52:51,417     Timer1:23833411
 
记录时间：2014-09-12 21:52:51,522     Timer1:23833520
 
记录时间：2014-09-12 21:52:51,632     Timer1:23833629
 
记录时间：2014-09-12 21:52:51,745     Timer1:23833739
 
记录时间：2014-09-12 21:52:51,854     Timer1:23833848
 
记录时间：2014-09-12 21:52:51,975     Timer1:23833973
 
记录时间：2014-09-12 21:52:52,077     Timer1:23834066
 
记录时间：2014-09-12 21:52:52,177     Timer1:23834175
 
记录时间：2014-09-12 21:52:52,287     Timer1:23834285
 
记录时间：2014-09-12 21:52:52,398     Timer1:23834394
 
记录时间：2014-09-12 21:52:52,506     Timer1:23834503
 
记录时间：2014-09-12 21:52:52,616     Timer1:23834612
 
记录时间：2014-09-12 21:52:52,725     Timer1:23834721
 
记录时间：2014-09-12 21:52:52,835     Timer1:23834831
 
记录时间：2014-09-12 21:52:52,944     Timer1:23834940
 
记录时间：2014-09-12 21:52:53,052     Timer1:23835049
 
记录时间：2014-09-12 21:52:53,163     Timer1:23835158
 
