116.413666516222,40.0371868836266,1
116.41366636462,40.0371915228611,1
116.413665965774,40.0371960805296,1
116.413665446272,40.0372007400055,1
116.413664914331,40.0372053394496,1
116.413664192681,40.0372100331868,1
116.413663557896,40.0372147359031,1
116.413662879301,40.0372192926106,1
116.413662121094,40.0372240663717,1
116.413661383193,40.0372289683896,1
116.413660586496,40.0372338667517,1
116.413660084005,40.0372384187931,1
116.413659533176,40.0372429967709,1
116.413658991209,40.0372475868096,1
116.413658446302,40.0372521525831,1
116.413657627837,40.0372570653901,1
116.413657036698,40.0372616534783,1
116.413656454571,40.0372662918034,1
116.413655860382,40.0372709578485,1
116.413655207829,40.0372756715839,1
116.413654481323,40.0372809220629,1
116.413653711513,40.037285521163,1
116.413652986892,40.0372903289111,1
116.41365226886,40.0372951768873,1
116.413651601349,40.0373001126064,1
116.413650860181,40.0373051050841,1
116.413650173518,40.0373100995092,1
116.413649482044,40.0373146435323,1
116.413648773892,40.0373192219365,1
116.413648064186,40.0373238414698,1
116.413647339976,40.0373284924427,1
116.413646716478,40.0373332022275,1
116.413646032266,40.0373379641154,1
116.413645258995,40.0373427539847,1
116.413644544299,40.0373476149866,1
116.413643832882,40.0373525147193,1
116.413643091141,40.0373574515358,1
116.413642379284,40.0373624201621,1
116.41364159778,40.0373674301728,1
116.413640559359,40.0373722045184,1
116.413639785888,40.0373772718915,1
116.41363909197,40.0373817449402,1
116.413638426742,40.0373862627171,1
116.413637741658,40.0373908299615,1
116.413637046592,40.0373954199056,1
116.413636358742,40.037400052683,1
116.41363564737,40.0374047014765,1
116.413634953228,40.0374093728677,1
116.413634271786,40.0374140628868,1
116.413633573451,40.0374187972213,1
116.413632912944,40.0374235808759,1
116.413632285933,40.0374284040199,1
116.413631647876,40.0374332851806,1
116.413630955714,40.0374382158678,1
116.41363024183,40.0374431432415,1
116.413629582438,40.037448102809,1
116.413628963578,40.0374530668875,1
116.413628327135,40.0374580593022,1
116.413627666285,40.0374630681497,1
116.413626852104,40.0374688358932,1
116.413626256908,40.0374739586012,1
116.413625644649,40.0374790557518,1
116.413625021891,40.0374841839786,1
116.413624332222,40.0374893109013,1
116.413623634221,40.0374944529529,1
116.413622939383,40.0374996360431,1
116.413622178012,40.0375055753366,1
116.413621736195,40.0375101012941,1
116.413621135376,40.0375145930508,1
116.413620486485,40.037519113391,1
116.413619861465,40.03752365354,1
116.413619268312,40.0375281856562,1
116.413618680468,40.037532744723,1
116.413618073738,40.0375373163844,1
116.413617444822,40.0375418950164,1
116.413616787056,40.0375465393083,1
116.413616131565,40.0375511744868,1
116.413615501345,40.0375558340918,1
116.413614864061,40.0375605134855,1
116.413614203856,40.0375651956534,1
116.413613528803,40.0375698826962,1
116.413612863472,40.0375745846868,1
116.41361216625,40.0375792920765,1
116.413611463502,40.0375840117514,1
116.413610793887,40.0375888059429,1
116.413610100868,40.0375935898423,1
116.413609381575,40.0375983582003,1
116.41360862062,40.0376031475289,1
116.413607882205,40.0376079039777,1
116.413607144588,40.0376126235367,1
116.41360638807,40.0376173254966,1
116.413605672422,40.0376220223811,1
116.413605009292,40.0376266557209,1
116.413604276218,40.0376313008652,1
116.413603517804,40.0376359292752,1
116.413602662066,40.0376412800675,1
116.41360192919,40.0376458431395,1
116.413601208595,40.0376504026578,1
116.413600506752,40.0376549364707,1
116.413599703599,40.0376601882671,1
116.413598880768,40.0376653886141,1
116.413598068406,40.0376705758091,1
116.413597263527,40.0376757395737,1
116.413596483492,40.0376808787011,1
116.41359573898,40.0376859722444,1
116.413595006716,40.037691063047,1
116.413594162681,40.0376968498975,1
116.41359340263,40.0377018300928,1
116.413592699874,40.0377068436691,1
116.413591964806,40.0377118221661,1
116.413591252295,40.0377167796161,1
116.413590549339,40.0377216864978,1
116.413589834447,40.0377265753238,1
116.413589014623,40.0377321318043,1
116.413588297638,40.0377369387013,1
116.413587556014,40.0377417524363,1
116.413586817142,40.0377465413835,1
116.413586128595,40.0377513004825,1
116.413585456021,40.0377560347646,2
116.413584733101,40.0377607167843,2
116.413583914923,40.0377660412057,2
116.413583260143,40.0377706739167,2
116.413582608161,40.0377752637989,2
116.413581936782,40.0377798501769,2
116.41358124631,40.0377844115272,2
116.413580571991,40.0377889196542,2
116.413579921847,40.0377934089101,2
116.413579247844,40.0377978871891,2
116.413578471351,40.037802969755,2
116.413577734622,40.0378080114148,2
116.41357700732,40.0378130095174,2
116.4135763181,40.037817986169,2
116.413575578672,40.0378228967658,2
116.413574873738,40.0378277881997,2
116.413574201967,40.0378326984616,2
116.413573528558,40.037837537528,2
116.413572819558,40.0378423389375,2
116.413572173252,40.0378471054294,2
116.413571551151,40.0378518476147,2
116.413570924098,40.0378565516405,2
116.413570161485,40.0378618564006,2
116.413569526179,40.0378665742762,2
116.413568871211,40.0378713139212,2
116.41356823379,40.0378760510482,2
116.413567638192,40.0378808061753,2
116.413567023846,40.0378855723366,2
116.413566403107,40.037890337289,2
116.413565779594,40.0378951202905,2
116.413565179909,40.0378999018459,2
116.413564545856,40.0379046982792,2
116.413563950236,40.0379095034103,2
116.413563387409,40.0379143236155,2
116.413562775847,40.0379191339106,2
116.413562122256,40.037923960672,2
116.4135615137,40.0379287589448,2
116.413560930683,40.0379335427256,2
116.413560317507,40.0379383674553,2
116.413559719515,40.0379431907877,2
116.413559143117,40.0379480185253,2
116.413558596107,40.0379528603361,2
116.413557990383,40.0379576706652,2
116.413557409894,40.0379624783038,2
116.413556850011,40.0379672792767,2
116.413556256718,40.0379720835506,2
116.413555721002,40.0379768924971,2
116.413555129063,40.0379816931837,2
116.413554546419,40.0379864899498,2
116.413553990937,40.0379912721986,2
116.413553469983,40.0379960323415,2
116.413552991233,40.0380007541565,2
116.413552462198,40.0380054554045,2
116.413551938455,40.0380101228488,2
116.413551404212,40.0380147335562,2
116.413550872829,40.0380193355912,2
116.413550399218,40.0380238703873,2
116.413549952602,40.038028362424,2
116.413549456214,40.0380333839776,2
116.413548883532,40.0380383641462,2
116.41354838938,40.0380432859616,2
116.413547917832,40.0380482377478,2
116.41354741189,40.0380531360825,2
116.413546901141,40.0380580139814,2
116.413546349093,40.0380628876602,2
