116.413571076810 ,40.037833054892 ,1,353.431948911126 
116.413570373585 ,40.037837756413 ,1,353.421959858090 
116.413569718533 ,40.037842416369 ,1,353.446127204542 
116.413569035316 ,40.037846994491 ,1,353.440091782599 
116.413568375955 ,40.037851524214 ,1,353.415449566179 
116.413567708045 ,40.037856379458 ,1,353.418055955132 
116.413567038089 ,40.037861149809 ,1,353.430263828914 
116.413566387254 ,40.037865859216 ,1,353.478341707613 
116.413565734945 ,40.037870512376 ,1,353.529759829465 
116.413565188385 ,40.037875090876 ,1,353.582936638840 
116.413564575931 ,40.037879968432 ,1,353.637351475738 
116.413563942852 ,40.037884777353 ,1,353.687767475919 
116.413563387796 ,40.037889505536 ,1,353.750945632342 
116.413562814751 ,40.037894144190 ,1,353.785616878672 
116.413562213672 ,40.037898701414 ,1,353.769698003848 
116.413561625687 ,40.037903185960 ,1,353.759334478367 
116.413561004284 ,40.037907987340 ,1,353.740190912868 
116.413560417769 ,40.037912517835 ,1,353.724683936589 
116.413559822149 ,40.037917124703 ,1,353.708131370226 
116.413559214275 ,40.037921800482 ,1,353.695811742968 
116.413558603569 ,40.037926542731 ,1,353.676882686187 
116.413557960951 ,40.037931329078 ,1,353.638535452364 
116.413556845501 ,40.037935774395 ,1,353.662385132997 
116.413556191501 ,40.037940389473 ,1,353.643562648309 
116.413555526353 ,40.037945109683 ,1,353.614893836141 
116.413554846040 ,40.037949944465 ,1,353.599608347219 
116.413554235158 ,40.037954973712 ,1,353.606010433753 
116.413553590199 ,40.037959573088 ,1,353.606368175179 
116.413552903199 ,40.037964273849 ,1,353.606300294172 
116.413552225073 ,40.037969082642 ,1,353.594962932183 
116.413551594355 ,40.037973962526 ,1,353.596250221525 
116.413551048941 ,40.037978485177 ,1,353.622566400010 
116.413550350321 ,40.037983018621 ,1,353.608452583605 
116.413549686848 ,40.037987940321 ,1,353.604144013750 
116.413548969472 ,40.037992771471 ,1,353.603954006032 
116.413548298589 ,40.037997521556 ,1,353.582420032423 
116.413547704014 ,40.038002171070 ,1,353.594933399811 
116.413547007093 ,40.038006959273 ,1,353.610067441706 
116.413546310870 ,40.038011806818 ,1,353.603683504444 
116.413545598951 ,40.038016660099 ,1,353.635711218589 
116.413544907203 ,40.038021424615 ,1,353.607659130063 
116.413544223813 ,40.038026104521 ,1,353.610306704953 
116.413543607409 ,40.038030736220 ,1,353.596959668173 
116.413543014766 ,40.038035315483 ,1,353.624374085387 
116.413542346181 ,40.038039850754 ,1,353.654026901358 
116.413541729245 ,40.038044352851 ,1,353.717553646502 
116.413541097776 ,40.038049231848 ,1,353.794057996501 
116.413540481084 ,40.038054054544 ,1,353.804295721182 
116.413539838726 ,40.038058821284 ,1,353.822891939567 
116.413539236251 ,40.038063539485 ,1,353.830106673632 
116.413538621169 ,40.038068158878 ,1,353.825236997428 
116.413537986260 ,40.038072731635 ,1,353.864246402814 
116.413537389038 ,40.038077259290 ,1,353.868940555646 
116.413536815151 ,40.038081783134 ,1,353.874836979438 
116.413536237674 ,40.038086561347 ,1,353.909149304732 
116.413535612578 ,40.038091239499 ,1,353.926298344442 
116.413535060684 ,40.038095819075 ,1,353.965598589450 
116.413534436193 ,40.038100394920 ,1,354.012398278447 
116.413533823053 ,40.038105124571 ,1,354.040416534776 
116.413533227203 ,40.038109706258 ,1,354.067657415838 
116.413532659483 ,40.038114235805 ,1,354.094779983949 
116.413532125182 ,40.038118848001 ,1,354.100599842650 
116.413531530537 ,40.038123480555 ,1,354.124137860201 
116.413530936882 ,40.038128128750 ,1,354.139478748800 
116.413530352379 ,40.038132768129 ,1,354.165878951722 
116.413529773066 ,40.038137449007 ,1,354.203276538432 
116.413529184619 ,40.038142165906 ,1,354.229640614894 
116.413528576944 ,40.038147254838 ,1,354.257552006192 
116.413528120543 ,40.038151938315 ,1,354.326474972251 
116.413527647997 ,40.038156569468 ,1,354.468304801202 
116.413527304563 ,40.038161100867 ,1,354.735863359897 
116.413527031126 ,40.038165740011 ,1,355.068136163657 
116.413526782600 ,40.038170350774 ,1,355.395737464177 
116.413526629020 ,40.038174925028 ,1,355.787389399500 
